date,open,high,low,close,change_pct
2022-05-23,1521.18,1539.7,1511.27,1535.84,1.8
2022-05-24,1519.88,1529.64,1498.02,1524.71,-0.72
2022-05-25,1518.62,1546.38,1517.21,1538.25,0.89
2022-05-26,1542.94,1575.68,1542.89,1568.91,1.99
2022-05-27,1578.67,1607.88,1578.19,1607.69,2.47
2022-05-31,1601.21,1612.14,1587.18,1598.89,-0.55
2022-06-01,1607.31,1611.17,1575.3,1585.73,-0.82
2022-06-02,1585.44,1615.62,1575.39,1615.42,1.87
2022-06-03,1595.8,1602.32,1584.96,1588.84,-1.65
2022-06-06,1605.86,1612.43,1588.93,1593.47,0.29
2022-06-07,1579.26,1610.79,1577.62,1608.65,0.95
2022-06-08,1601.98,1609.05,1588.25,1591.83,-1.05
2022-06-09,1583.99,1592.89,1553.43,1553.54,-2.41
2022-06-10,1527.33,1531.19,1507.88,1507.98,-2.93
2022-06-13,1469.88,1477.22,1445.02,1452.28,-3.69
2022-06-14,1458.46,1462.72,1434.77,1446.66,-0.39
2022-06-15,1460.98,1486.03,1440.87,1466.97,1.4
2022-06-16,1434.1,1435.84,1408.94,1421.33,-3.11
2022-06-17,1420.94,1435.73,1408.17,1421.71,0.03
2022-06-21,1445.51,1463.68,1445.51,1457.69,2.53
2022-06-22,1440.18,1472.01,1438.93,1455.66,-0.14
2022-06-23,1463.88,1472.19,1449.09,1469.59,0.96
2022-06-24,1483.22,1515.23,1482.26,1515.18,3.1
2022-06-27,1519.97,1520.74,1505.86,1510.4,-0.32
2022-06-28,1517.12,1527.9,1478.96,1480.03,-2.01
2022-06-29,1481.96,1485.44,1470.65,1477.9,-0.14
2022-06-30,1461.65,1478.67,1447.44,1467.27,-0.72
2022-07-01,1462.91,1482.74,1452.37,1480.9,0.93
2022-07-05,1460.02,1483.52,1448.4,1483.52,0.18
2022-07-06,1484.48,1498.98,1474.52,1489.03,0.37
2022-07-07,1496.66,1514.08,1496.66,1510.6,1.45
2022-07-08,1503.92,1517.07,1497.83,1509.62,-0.06
2022-07-11,1498.8,1502.37,1489.41,1492.41,-1.14
2022-07-12,1489.8,1499.38,1471.9,1479.36,-0.87
2022-07-13,1456.62,1483.12,1454.98,1471.33,-0.54
2022-07-14,1451.5,1469.78,1440.58,1467.56,-0.26
2022-07-15,1486.41,1495.8,1477.81,1494.83,1.86
2022-07-18,1508.17,1510.49,1478.38,1482.45,-0.83
2022-07-19,1499.86,1525.3,1496.47,1522.3,2.69
2022-07-20,1523.64,1538.55,1518.33,1532.55,0.67
2022-07-21,1530.52,1548.12,1520.45,1548.12,1.02
2022-07-22,1548.51,1553.43,1524.81,1534.29,-0.89
2022-07-25,1536.61,1539.12,1526.64,1535.35,0.07
2022-07-26,1528.78,1529.74,1513.88,1517.37,-1.17
2022-07-27,1532.26,1563.59,1529.84,1556.53,2.58
2022-07-28,1560.02,1578.78,1545.4,1575.97,1.25
2022-07-29,1582.26,1602.57,1578.96,1599.47,1.49
2022-08-01,1587.87,1604.31,1585.06,1593.77,-0.36
2022-08-02,1586.89,1602.46,1579.16,1583.7,-0.63
2022-08-03,1592.7,1613.01,1591.06,1608.08,1.54
2022-08-04,1607.31,1610.31,1600.24,1606.34,-0.11
2022-08-05,1589.12,1606.53,1589.12,1603.83,-0.16
2022-08-08,1610.88,1619.97,1597.54,1601.88,-0.12
2022-08-09,1598.8,1600.92,1591.25,1595.69,-0.39
2022-08-10,1624.33,1629.64,1616.59,1628.38,2.05
2022-08-11,1640.67,1648.12,1625.97,1628.58,0.01
2022-08-12,1637.29,1656.62,1632.93,1656.05,1.69
2022-08-15,1647.63,1664.65,1647.24,1663.01,0.42
2022-08-16,1658.46,1674.04,1655.28,1666.2,0.19
2022-08-17,1651.69,1665.42,1646.09,1654.69,-0.69
2022-08-18,1654.98,1661.65,1649.57,1658.76,0.25
2022-08-19,1647.44,1648.4,1632.84,1636.51,-1.34
2022-08-22,1616.3,1617.16,1598.4,1602.57,-2.07
2022-08-23,1600.05,1609.91,1595.8,1597.54,-0.31
2022-08-24,1597.24,1608.65,1594.44,1602.57,0.31
2022-08-25,1609.05,1625.39,1604.5,1625.39,1.42
2022-08-26,1625.01,1626.74,1570.27,1570.45,-3.38
2022-08-29,1557.6,1572.01,1554.12,1559.23,-0.71
